1.000000000000000000e+00	-1.011041166134408475e-01	4.736336903091188655e-02	1.584000447656594146e-01	-9.877867672009815747e-02	1.878503115286781627e-02	-5.413604848771237654e-02	-1.580828988037999774e-03	-4.109262899302296712e-01	-9.107462100226407231e-03	-4.438478041468033597e-01	-4.826462907474318720e-01	4.832731779525622356e-02	-2.213714409460970922e-01	3.279766383612651992e-02	3.963559172099556105e-01	5.850356891663111708e-02	-2.930907852502337985e-01	8.349131974838006065e-02	2.956587964287028525e-01	8.045988331859690312e-01	5.881797948821095856e-01	1.001265323187686684e+00	1.528253064393507277e+00	9.019255416353922916e-01	8.198315933788098420e-01	7.213247499870598656e-01	7.596318238995420913e-01	1.071564733488197252e+00	7.953924419993619876e-01	9.609789163057352868e-01	9.205054514682093902e-01	1.373343650552214967e+00	-2.173951216748570836e-01	-2.948403182099159636e-01	6.649526903703599778e-01	3.237931766411446532e-01	3.227668501472300000e-01	-7.904167367438427183e-01	3.603838153197879146e-01	-3.199391987156167683e-01	5.204156197627181069e-01	2.233097263339277050e-01	-2.989387382717868524e-01	-2.150193093198613514e-01	-1.481805638790961895e-02	-1.828857235370960899e-01	1.814778775175551195e-01	2.412611799563113557e-02	3.152944532900631702e-01	-2.704454879730255334e-01
1.000000000000000000e+00	-1.879828255136312409e-01	4.752089738856276474e-02	-1.500889289921923941e-01	-1.632322272095749760e-01	-7.844544006909842659e-02	1.301090116974491229e-01	-1.133075053759267925e-01	-1.539867655804837698e-01	2.733690063807493464e-01	2.441587239296903189e-01	-3.978127337564785204e-01	-5.152636695648164789e-02	-3.557815888416353545e-01	3.254364439283647936e-01	-3.846814648328186759e-02	4.584589442085210825e-02	6.663948255045865077e-01	4.320214172240617323e-01	1.297798549931387768e+00	7.480330709682443402e-01	1.206507277509967224e+00	1.033809195925586621e+00	1.262095180544621442e+00	1.033104766224640647e+00	1.215658329918908986e+00	1.109218314319881271e+00	1.043563982112652555e+00	8.437450476037674507e-01	9.072262547736671401e-01	7.841888126778748802e-01	8.259497836815548055e-01	6.284486023198406768e-01	2.195722751686799701e-01	3.207469546882249500e-01	1.276408451692030155e-01	-1.621143017297557373e-02	-5.940735668969315819e-02	-4.115410756893419508e-01	3.171136049264706158e-01	2.556016907610924038e-01	-3.833063330995783446e-01	-1.149015617455072247e-01	4.404800602065538362e-01	-3.707568105544977732e-01	2.782516517019039681e-01	-9.842105036506027665e-03	-3.205268540620401785e-01	-2.247824554739306369e-01	-4.741473575351507486e-01	1.956298487512322382e-01
1.000000000000000000e+00	3.415732005223557355e-01	1.872341763817287064e-01	-1.113459149823997907e-01	1.755517637599387226e-01	-2.380882689814385056e-01	9.703364296460745275e-02	-1.713789623959654229e-01	4.763857517687024590e-01	3.774026212201003205e-01	4.086201565372483691e-01	-6.045832372671883226e-01	-4.977134942161318826e-03	-2.409884918342100890e-01	-4.662364911985285021e-01	-6.036201422494804625e-01	3.310887775309171999e-01	8.017370949125289525e-02	1.828794792974734740e-01	1.381241976237681524e+00	7.102240787496908458e-01	8.793663517007599406e-01	8.636018948160711917e-01	8.569758850240071224e-01	7.019635406806632449e-01	1.133385385589713579e+00	1.059997359144859486e+00	1.516763067381091457e+00	1.172467336641522806e+00	1.508822078590237314e+00	1.985167422196181031e+00	8.201986563596821433e-01	1.279926741121328648e+00	2.222265109325612109e-01	-2.920394353317147806e-01	4.236833165694189884e-02	4.327766961250592015e-01	-5.041348418772793050e-01	5.438421441835401549e-01	2.898117120765001942e-01	3.954311231530238668e-01	5.632334085962343861e-01	6.881136826326221534e-02	2.674779618938976644e-01	-2.629405422620962329e-01	1.874471757007690476e-01	9.269233372841936824e-02	4.931573249147825494e-02	6.367795681390192586e-01	3.155037043602486047e-01	-3.085105225378311222e-01
1.000000000000000000e+00	2.765424366335805795e-02	2.562422811645677090e-01	1.745603673716623061e-01	4.232359107110627433e-02	1.478438977718666558e-01	-2.730761783751360916e-01	8.664791117144184096e-02	-2.141432106596213303e-01	4.827768630288035712e-01	-2.002411576023558626e-01	1.373029018861318673e-01	1.227469537870893579e-01	-6.097234246573522698e-02	2.718060397185744770e-01	6.014864378857175398e-01	-1.044638286835133933e-01	-4.504985280218414823e-01	-7.498194434698832178e-02	1.719029012838290793e+00	1.025471200312117137e+00	1.050147944643841091e+00	8.127440966772314646e-01	6.367621220008554683e-01	1.296150938877282721e+00	1.241044485617345705e+00	1.086708215584471615e+00	8.841262006357656356e-01	1.233133462962423543e+00	6.286436707323603823e-01	1.047891913692973187e+00	1.147588354847383085e+00	1.526265887238003272e+00	1.964078135582874307e-01	8.073804448964899683e-01	3.004860472507196456e-01	-4.958722692637030915e-01	-1.427539162680969420e-01	8.091419567762635490e-01	2.739857058874819451e-01	4.688978594398943156e-02	-2.125432551615885624e-01	-9.781174737921917439e-02	4.095856388825031003e-01	-2.355085790911793375e-01	6.587356551434506713e-01	1.996673783409340930e-01	1.459247840503546390e-01	-4.722350949442967738e-01	-1.571451235275868885e-01	1.145747330004490278e-01
1.000000000000000000e+00	-1.084223173809137075e-01	2.379248747274116671e-01	-1.296467854766944136e-02	6.479454877833970561e-02	4.486118077040980312e-01	4.580815504723336762e-01	3.673876770504007627e-01	1.927100083250282148e-01	-2.194795139430521236e-01	-2.259299619386516134e-01	-2.236979931384239922e-02	1.837150254928014148e-01	5.615988890461957039e-01	-1.774323773858136888e-01	4.941442835740996187e-01	4.347744522676716961e-01	6.991930292183183571e-02	-2.676870590587421272e-01	7.560725145550443171e-01	1.632088326220962227e+00	6.730252285292331882e-01	1.133237246907738749e+00	7.036187278898271558e-01	5.192913663285829706e-01	8.310322655306122686e-01	8.254623011046828829e-01	1.128681725585612083e+00	9.715603089882418608e-01	1.548948643547695347e+00	1.102190417959695967e+00	8.205391863245546924e-01	1.322973385041564809e+00	-1.520019236554454589e-01	-2.832605795823507355e-01	8.177766283414628079e-02	5.217586077456189964e-01	2.520770819588137868e-01	-2.778174611781080577e-02	-3.912299466488433075e-01	-1.967532692568871033e-01	-1.407015642665359612e-01	-2.458395787751116446e-02	4.151220774984325512e-01	-1.010476137534650487e-01	3.453480161776165472e-03	-7.436508813444829835e-01	-4.598584819690094277e-02	-1.581267271589869849e-01	-1.411112242323484811e-01	-1.548628975408420927e-01
0.000000000000000000e+00	1.634250237411143114e-01	2.280998647304015581e-01	2.141458562330296467e-02	-4.426385568794651282e-01	3.954147363220340827e-02	3.320946471766433317e-01	4.504036523963571570e-01	-1.192960792557895000e-01	-1.216967069195861034e-01	-3.599883140386728742e-01	-1.288454279714528472e-01	-1.532367654601471674e-01	9.264769001048317465e-02	1.442823767163528004e-01	-2.814885274031473372e-01	3.364494142683028821e-01	4.438492019214139161e-01	1.492657461243451222e-01	-1.157342162833668198e+00	-8.538290980990359547e-01	-7.690797269032760841e-01	-6.559819263594233174e-01	-1.410505092254108250e+00	-6.420938717523889672e-01	-9.726200511419494932e-01	-9.011414512410704791e-01	-9.744965932622429161e-01	-1.147205766654480819e+00	-9.496086933830347743e-01	-8.045351044860682421e-01	-1.664077455078563972e+00	-8.659576937171346023e-01	2.730007388193117501e-01	-1.017301870605668151e-01	2.049940290441049917e-01	-1.609338973040566056e-01	-7.781240579746473429e-02	-9.591817969592500437e-02	2.928936260131684288e-01	1.618627179405663641e-01	-3.505968856399032108e-01	-2.608361831686770507e-02	1.301175759490216244e-01	1.016152182365569201e-01	2.383864479302020278e-01	7.370398624660041975e-02	3.568149850990979255e-01	3.663774527239403722e-02	2.327630017792486072e-01	2.773897484554104786e-01
0.000000000000000000e+00	4.427786168718412380e-02	1.398519892412146415e-01	9.161319217378692537e-02	-3.940285449171863630e-01	-2.952190366889935469e-02	1.817557983151758261e-01	4.440071054749508139e-01	-9.886882286796266905e-02	7.229655923539215490e-01	1.107480580885199795e-01	-9.245611502156082517e-01	4.264163396273941697e-01	-1.638240474404308034e-01	1.176753609515713700e-01	-3.244995657030992353e-01	7.866584946920647525e-02	6.325725826761047221e-02	-2.925352886196233015e-01	-1.461298532594685895e+00	-1.006036362789723082e+00	-1.021355263107099010e+00	-1.122832834374269950e+00	-1.025422540818852424e+00	-1.196478990413326615e+00	-1.071270954174031065e+00	-1.054094865886047172e+00	-6.775667028686767068e-01	-9.178473320128767154e-01	-1.059453393811919275e+00	-7.824130954215077205e-01	-9.663723117906691806e-01	-1.272756245847401768e+00	3.269746209890113664e-01	2.464164647254468432e-01	-1.085385696869273081e-01	1.145859441860868355e-01	-3.989981570718615367e-01	4.059030772320103980e-02	3.549888450505904458e-03	-5.161374182985193348e-01	-2.260225367724258416e-01	-1.178845035415461429e-01	-4.946896427245926764e-02	-2.194873396017757716e-01	2.877987141132162113e-02	1.575028963164314677e-01	7.143502899727558475e-01	2.344892420160200885e-01	1.921130361184630042e-01	-7.453538867864809014e-02
1.000000000000000000e+00	-2.558690842828018758e-02	3.849526418233625291e-01	-2.359321351222885832e-01	1.193950693248491124e-01	5.580121110493867914e-02	1.958864455830287010e-01	-1.599367463137302825e-01	-1.336862194441481300e-01	8.857569747004587213e-02	-2.052928882024056545e-01	2.445575372605043318e-01	3.514959449340515629e-02	-4.297524636016029631e-01	3.201896455060330160e-01	1.035822145426486124e-01	-2.600637630160195779e-01	-5.438990242592706831e-02	-2.275599286382730402e-01	8.534878625364151761e-01	6.637202399271679987e-02	9.979491869789586245e-01	1.495795337335050545e+00	1.238924208191369614e+00	8.059376523521517566e-01	6.751744152272428634e-01	8.819540999712094376e-01	8.016477491476972084e-01	1.492615338816109416e+00	7.796362376657730575e-01	1.395597740083869942e+00	5.177807849423492481e-01	1.102598974769445128e+00	7.390836943834810241e-03	-9.569993221478657885e-02	-1.774909594190684781e-01	-2.034585339992130495e-02	-1.187283235341666798e-01	-3.465769088083733851e-02	-2.773586691752034095e-01	-4.099764699490063280e-02	-1.137531006882326196e-01	5.371415532380374724e-01	-2.493194212467158000e-01	4.833657295271776705e-02	-5.906114805522701960e-01	-2.210140941808277915e-02	-1.433337701176066016e-03	6.018582491366505222e-02	-5.984542023461644072e-02	-4.818044358639487351e-02
1.000000000000000000e+00	2.517916197025145131e-01	1.524554549515748092e-01	7.401992734038012611e-02	-5.612217384684892868e-02	-6.524972299231178718e-01	-9.559543758445138151e-02	-1.330559158826311039e-01	5.856379890833968843e-02	-3.430768866024912489e-01	3.713418845939528978e-01	-3.434701361874912401e-02	1.424801561815643991e-01	-1.383155631209296854e-01	-4.630304572588958556e-01	1.950851529320435374e-01	-2.285185542908591827e-01	-3.075733909976640645e-01	1.221731964455524157e-02	8.727087052388841082e-01	1.512739512628060057e+00	4.051091907143300475e-01	1.153301116567229112e+00	8.601755321285120548e-01	1.581522725778416349e+00	1.156142963986099836e+00	9.787328614156258766e-01	9.936771652552019995e-01	8.708811955379565095e-01	1.437137290099049114e+00	1.106027042907404390e+00	1.338727931233543611e+00	9.403971861000335331e-01	-1.716943904853830138e-01	1.706921153582016404e-01	-9.934583427676304396e-03	1.333265342243417639e-01	3.169494470687139187e-01	-2.814439864402725269e-02	1.696039910365146619e-01	-1.758238237521622671e-01	8.874026200436824219e-02	-5.094702619306663571e-01	-1.098271242470749975e-01	2.357792304106529069e-01	3.070845521337529083e-01	-1.660709514375031393e-01	3.048394221196798481e-01	-6.637679893783725305e-02	-3.020015162728867941e-01	1.400375880349882633e-02
1.000000000000000000e+00	3.079556924153296626e-01	3.394462141108131048e-01	-3.944753292821034235e-02	-2.889416747848629757e-02	1.942473606789159035e-01	1.334461679937560818e-01	-4.110881999311225693e-02	4.623216039631527358e-02	-1.873489814729931424e-01	-1.337825233183576601e-01	3.603602359842776326e-01	1.237512543504879492e-01	3.199498687793773666e-01	3.621920049531745511e-01	1.849791885517546308e-01	-7.268853175520886833e-02	5.330737351237044980e-03	3.733588821556215187e-01	7.599211937309877651e-01	9.001371415892369665e-01	1.046095013810598440e+00	1.243420588193688392e+00	2.252967411603252756e-01	1.237552579926701535e+00	1.178661475842767814e+00	1.001959573161913086e+00	1.012889447015093758e+00	1.050812870011912592e+00	8.686523406578463558e-01	1.118625361315523037e+00	1.094320535818456674e+00	4.786372700268841651e-01	-1.341352509771420454e-01	-3.007518323953335404e-01	-5.890475058402470931e-02	5.164110123656673323e-01	-2.484512337415840932e-02	1.413913456963243054e-01	-2.115832429895738165e-01	4.008774100927799400e-01	-5.946376205693481437e-02	-1.089145144932707338e-01	3.101735299812731772e-01	2.393837054620698290e-01	3.316781029473356290e-01	3.829807427824259980e-01	-1.329056322523660891e-03	1.607672443077938773e-01	1.391176947948481457e-01	-1.827611737502522066e-02
0.000000000000000000e+00	1.300447551241473432e-01	2.450851663273084444e-03	4.050826320560933259e-03	2.803669208316201811e-01	2.830033370471063958e-01	-1.674111123765330555e-01	-2.155115206585786203e-01	3.007138441072626511e-01	-3.750363318992503414e-01	-6.205333967121438032e-01	4.800637190295606316e-02	3.142341156527741486e-01	3.356447379593924946e-02	1.736575370720588873e-01	2.651075427881778301e-01	3.360403326512456657e-01	-2.488777304566173187e-01	-3.201246124495317202e-01	-4.968520309010120428e-01	-1.499408670214695594e+00	-1.244447131640556536e+00	-1.170507628955180124e+00	-4.805220976237960517e-01	-1.192490646784599262e+00	-9.624781432146110038e-01	-3.159656576596184818e-01	-1.271502947993878418e+00	-1.118052754001387816e+00	-1.006075225666984041e+00	-8.971380716936480093e-01	-1.140587806913855751e+00	-1.126299950947174722e+00	-1.786373273077431767e-01	5.096332843529215451e-01	-7.033192037265312280e-02	-2.654713753235226070e-01	-3.973750686774413232e-01	-5.840083712625492307e-01	4.150753808632401953e-01	8.031606759267628098e-03	-2.429720104441099662e-02	7.572965189205836667e-02	-1.494861425666648702e-01	-1.659261318857023215e-01	2.422870274065485607e-01	-3.048174890995473119e-01	-2.359507079373364957e-01	5.298229812931883748e-02	-1.723544814934591940e-01	2.429812597642797001e-01
